Year_N,Age_of_Driver_N,Age_of_Vehicle_N,Accident_Area_Type_C,On_road_object_hit_C,Off_road_object_hit _C,Junction_Location_C,Car_Make_C,Driver_Sex_C,Vehicle_Manoeuvre_C,Vehicle_Type_C,Point_of_Impact_C,Cost_of_Incident_N,Weeks_to_Repair_N
2010,45,11,Urban area,Kerb,Tree,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead right-hand bend,Car,Front,616,7
2010,73,9,Urban area,Kerb,Tree,Mid Junction - on roundabout or on main road,CITROEN,Male,Going ahead other,Car,Front,309,0
2010,50,11,Urban area,Central island of roundabout,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,ROVER,Male,Going ahead other,Car,Front,759,11
2010,47,14,Urban area,Bollard or refuge,Near/Offside crash barrier,Mid Junction - on roundabout or on main road,CHRYSLER,Female,Going ahead other,Car,Front,230,8
2010,32,11,Urban area,Kerb,Tree,Mid Junction - on roundabout or on main road,RENAULT,Male,Going ahead other,Car,Front,381,0
2010,28,2,Urban area,Kerb,Lamp post,Mid Junction - on roundabout or on main road,BMW,Male,Going ahead other,Car,Offside,400,0
2010,17,15,Urban area,Kerb,Lamp post,Approaching junction or waiting/parked at junction approach,BMW,Male,Overtaking moving vehicle - offside,Car,Front,420,6
2010,59,6,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,MERCEDES,Male,Going ahead right-hand bend,Van / Goods ,Front,545,5
2010,49,1,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,RENAULT,Male,Going ahead right-hand bend,Car,Nearside,445,5
2010,35,9,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead right-hand bend,Car,Front,654,8
2010,51,11,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,ROVER,Male,Going ahead left-hand bend,Car,Front,463,4
2010,25,8,Small town,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,MINI,Male,Going ahead other,Car,Front,210,1
2010,72,19,Small town,Kerb,Lamp post,Leaving roundabout,TOYOTA,Male,Turning left,Car,Front,715,7
2010,70,11,Small town,Kerb,Other permanent object,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead other,Car,Nearside,579,11
2010,32,7,Rural,Central island of roundabout,Road sign or traffic signal,Mid Junction - on roundabout or on main road,PEUGEOT,Male,Going ahead other,Car,Front,701,0
2010,28,6,Urban area,Central island of roundabout,Road sign or traffic signal,Entering roundabout,SUZUKI,Male,Going ahead other,Motorcycle ,Front,433,6
2010,27,6,Urban area,Bollard or refuge,Other permanent object,Not at or within 20 metres of junction,FORD,Male,Going ahead other,Van / Goods ,Front,129,3
2010,51,7,Urban area,Bridge (side),Submerged in water,Not at or within 20 metres of junction,PORSCHE,Female,Going ahead other,Car,Nearside,152,10
2010,75,4,Small town,Kerb,Tree,Not at or within 20 metres of junction,MINI,Female,Going ahead right-hand bend,Car,Front,630,10
2010,49,9,Urban area,Bollard or refuge,Other permanent object,Approaching junction or waiting/parked at junction approach,ROVER,Male,Overtaking moving vehicle - offside,Car,Nearside,200,8
2010,46,10,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,FIAT,Male,Going ahead right-hand bend,Car,Nearside,584,2
2010,66,3,Urban area,Kerb,Road sign or traffic signal,Not at or within 20 metres of junction,HONDA,Male,Going ahead right-hand bend,Motorcycle 125cc and under,Front,542,5
2010,41,16,Urban area,Parked vehicle,Central crash barrier,Cleared junction or waiting/parked at junction exit,ROVER,Male,Going ahead other,Car,Front,493,5
2010,37,21,Urban area,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,FORD,Male,Going ahead right-hand bend,Car,Front,267,2
2010,78,9,Urban area,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,PEUGEOT,Male,Turning right,Car,Nearside,543,10
2010,43,5,Urban area,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,FIAT,Male,Going ahead other,Car,Front,741,12
2010,64,14,Urban area,Kerb,Near/Offside crash barrier,Leaving roundabout,PEUGEOT,Male,Going ahead other,Car,Nearside,765,9
2010,34,14,Small town,Bollard or refuge,Other permanent object,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead other,Car,Front,678,7
2010,29,6,Urban area,Bollard or refuge,Near/Offside crash barrier,Not at or within 20 metres of junction,RENAULT,Male,Going ahead right-hand bend,Car,Front,117,11
2010,22,5,Small town,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,BMW,Female,Going ahead other,Car,Front,658,6
2010,32,4,Small town,Other object,Road sign or traffic signal,Leaving main road,RENAULT,Female,Turning left,Car,Front,489,12
2010,56,3,Urban area,Bollard or refuge,Other permanent object,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead other,Car,Offside,407,7
2010,74,12,Urban area,Kerb,Tree,Not at or within 20 metres of junction,CITROEN,Male,Going ahead other,Car,Front,648,10
2010,30,12,Small town,Kerb,Lamp post,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead other,Car,Nearside,246,10
2010,60,4,Urban area,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,KAWASAKI,Male,Overtaking moving vehicle - offside,Motorcycle ,Front,614,6
2010,26,14,Urban area,Other object,Other permanent object,Mid Junction - on roundabout or on main road,NISSAN,Male,Going ahead left-hand bend,Car,Front,514,12
2010,27,10,Small town,Kerb,Entered ditch,Entering from slip road,FORD,Male,Going ahead other,Car,Front,387,12
2010,22,13,Urban area,Central island of roundabout,Road sign or traffic signal,Entering roundabout,FORD,Male,Going ahead other,Car,Offside,347,8
2010,18,5,Urban area,Central island of roundabout,Road sign or traffic signal,Entering roundabout,HONDA,Male,Going ahead other,Motorcycle 125cc and under,Front,428,8
2010,78,12,Small town,Kerb,Lamp post,Not at or within 20 metres of junction,JEEP,Male,Going ahead right-hand bend,Car,Back,507,9
2010,61,16,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,MITSUBISHI,Female,Going ahead right-hand bend,Car,Front,557,12
2010,35,4,Urban area,Any animal (except ridden horse),Entered ditch,Not at or within 20 metres of junction,PEUGEOT,Female,Going ahead other,Car,Front,548,5
2010,30,10,Small town,Bollard or refuge,Telegraph or electricity pole,Not at or within 20 metres of junction,FORD,Male,Going ahead other,Car,Front,524,2
2010,31,15,Rural,Bridge (roof),Entered ditch,Not at or within 20 metres of junction,ROVER,Male,Going ahead other,Car,Front,230,5
2010,63,21,Urban area,Parked vehicle,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,MERCEDES,Male,Going ahead left-hand bend,Car,Front,528,12
2010,46,9,Small town,Kerb,Road sign or traffic signal,Entering roundabout,LEXUS,Female,Going ahead other,Car,Front,231,8
2010,20,10,Small town,Any animal (except ridden horse),Telegraph or electricity pole,Not at or within 20 metres of junction,RENAULT,Female,Going ahead other,Car,Offside,670,10
2010,18,1,Small town,Other object,Tree,Not at or within 20 metres of junction,CITROEN,Female,Going ahead other,Car,Offside,618,8
2010,51,10,Small town,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,FORD,Female,Overtaking moving vehicle - offside,Car,Front,717,0
2010,55,3,Small town,Other object,Other permanent object,Not at or within 20 metres of junction,BMW,Male,Going ahead right-hand bend,Motorcycle ,Front,511,5
2010,21,12,Rural,Other object,Other permanent object,Not at or within 20 metres of junction,CITROEN,Female,Going ahead right-hand bend,Car,Front,381,0
2010,24,4,Urban area,Bollard or refuge,Entered ditch,Approaching junction or waiting/parked at junction approach,MERCEDES,Male,Going ahead other,Car,Front,303,8
2010,73,2,Urban area,Kerb,Lamp post,Leaving roundabout,FIAT,Male,Going ahead other,Car,Back,645,3
2010,51,7,Small town,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,MAZDA,Male,Overtaking moving vehicle - offside,Car,Front,191,9
2010,30,2,Rural,Any animal (except ridden horse),Entered ditch,Not at or within 20 metres of junction,TOYOTA,Female,Going ahead other,Car,Did not impact,557,2
2010,24,5,Rural,Bollard or refuge,Road sign or traffic signal,Leaving main road,FIAT,Female,Turning right,Car,Nearside,217,7
2010,71,1,Urban area,Bollard or refuge,Other permanent object,Entering main road,MERCEDES,Male,Turning right,Car,Front,587,12
2010,48,1,Urban area,Bollard or refuge,Road sign or traffic signal,Leaving main road,FORD,Female,Going ahead other,Car,Nearside,371,6
2010,43,7,Urban area,Bridge (side),Central crash barrier,Not at or within 20 metres of junction,MERCEDES,Male,Going ahead other,Van / Goods ,Front,153,7
2010,30,11,Urban area,Kerb,Tree,Mid Junction - on roundabout or on main road,MERCEDES,Male,Going ahead other,Car,Front,124,12
2010,65,5,Rural,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,SKODA,Male,Going ahead other,Car,Offside,681,5
2010,34,5,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,PORSCHE,Male,Going ahead left-hand bend,Car,Front,515,4
2010,57,6,Rural,Kerb,Tree,Not at or within 20 metres of junction,HONDA,Male,Going ahead left-hand bend,Car,Front,587,4
2010,60,10,Rural,Kerb,Entered ditch,Not at or within 20 metres of junction,ROVER,Male,Slowing or stopping,Car,Nearside,797,4
2010,59,4,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead right-hand bend,Car,Front,714,0
2010,29,1,Small town,Kerb,Other permanent object,Cleared junction or waiting/parked at junction exit,NISSAN,Male,Going ahead left-hand bend,Car,Front,232,4
2010,80,12,Urban area,Central island of roundabout,Other permanent object,Entering roundabout,RENAULT,Male,Going ahead other,Van / Goods ,Front,188,7
2010,51,20,Rural,Parked vehicle,Other permanent object,Cleared junction or waiting/parked at junction exit,BMW,Male,Going ahead right-hand bend,Car,Front,118,0
2010,74,6,Rural,Parked vehicle,Other permanent object,Entering main road,TOYOTA,Female,Going ahead other,Car,Front,668,9
2010,47,10,Urban area,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,MERCEDES,Male,Going ahead other,Car,Offside,325,4
2010,31,10,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,FORD,Male,Going ahead other,Car,Front,713,5
2010,48,5,Urban area,Bollard or refuge,Road sign or traffic signal,Leaving main road,VOLKSWAGEN,Female,Turning right,Car,Front,439,2
2010,69,9,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,FORD,Male,Going ahead right-hand bend,Car,Front,535,10
2010,34,6,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,PEUGEOT,Male,Going ahead other,Taxi/Private hire car,Front,775,10
2010,64,9,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,AUDI,Male,Going ahead other,Car,Nearside,562,11
2010,69,10,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Nearside,235,7
2010,43,2,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,CITROEN,Male,Going ahead right-hand bend,Van / Goods ,Front,439,0
2010,28,8,Rural,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,RENAULT,Female,Going ahead other,Car,Front,617,11
2011,25,6,Urban area,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,AUDI,Male,Turning left,Car,Front,195,10
2011,70,11,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,VOLKSWAGEN,Female,Going ahead right-hand bend,Car,Front,146,3
2011,19,7,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,HONDA,Male,Going ahead other,Motorcycle 125cc and under,Front,317,12
2011,33,10,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,NISSAN,Male,Going ahead other,Car,Nearside,147,8
2011,34,4,Urban area,Kerb,Bus stop or bus shelter,Mid Junction - on roundabout or on main road,VOLKSWAGEN,Male,Going ahead other,Car,Front,188,8
2011,34,17,Urban area,Kerb,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,PEUGEOT,Male,Going ahead other,Car,Front,426,11
2011,57,10,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,PEUGEOT,Male,Turning right,Car,Front,312,8
2011,56,1,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,FORD,Male,Going ahead other,Car,Nearside,418,3
2011,20,5,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,VOLKSWAGEN,Female,Going ahead other,Car,Front,343,11
2011,32,11,Urban area,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,MITSUBISHI,Male,Turning right,Car,Front,179,4
2011,64,1,Urban area,Kerb,Road sign or traffic signal,Mid Junction - on roundabout or on main road,KIA,Male,Turning right,Car,Front,251,3
2011,19,8,Urban area,Kerb,Tree,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Front,171,3
2011,18,8,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,MINI,Female,Overtaking moving vehicle - offside,Car,Nearside,513,4
2011,49,3,Urban area,Kerb,Near/Offside crash barrier,Mid Junction - on roundabout or on main road,MERCEDES,Female,Moving off,Car,Offside,252,12
2011,68,3,Urban area,Kerb,Lamp post,Mid Junction - on roundabout or on main road,FORD,Male,Going ahead other,Taxi/Private hire car,Nearside,198,11
2011,36,13,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead right-hand bend,Car,Front,201,5
2011,59,6,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,HONDA,Female,Moving off,Motorcycle ,Back,496,0
2011,62,1,Urban area,Bollard or refuge,Other permanent object,Mid Junction - on roundabout or on main road,PEUGEOT,Female,Going ahead other,Car,Front,137,5
2011,20,7,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,MAZDA,Female,Going ahead other,Car,Front,694,11
2011,28,4,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,KIA,Male,U-turn,Car,Front,798,9
2011,33,5,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,MERCEDES,Male,Moving off,Car,Front,158,2
2011,26,7,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,TOYOTA,Male,Going ahead right-hand bend,Car,Front,201,10
2011,21,13,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,FORD,Male,Turning right,Car,Nearside,708,6
2011,37,6,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,AUDI,Female,Going ahead other,Car,Front,610,10
2011,64,9,Urban area,Kerb,Other permanent object,Cleared junction or waiting/parked at junction exit,TOYOTA,Male,Turning left,Car,Front,144,12
2011,28,9,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,BMW,Male,Going ahead other,Car,Front,181,6
2011,67,16,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,VOLKSWAGEN,Male,Going ahead other,Car,Front,519,2
2011,47,3,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Offside,789,0
2011,78,8,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,MINI,Female,Going ahead other,Car,Front,699,11
2011,70,14,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,HYUNDAI,Male,Going ahead other,Car,Front,465,5
2011,66,4,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,PEUGEOT,Female,Turning left,Car,Front,249,10
2011,50,5,Urban area,Kerb,Other permanent object,Cleared junction or waiting/parked at junction exit,FORD,Female,Going ahead other,Car,Front,625,8
2011,22,9,Urban area,Kerb,Tree,Mid Junction - on roundabout or on main road,TOYOTA,Male,Going ahead other,Car,Front,238,7
2011,59,9,Rural,Kerb,Other permanent object,Not at or within 20 metres of junction,BMW,Male,Going ahead other,Car,Nearside,382,5
2011,28,8,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,FORD,Female,Waiting to turn right,Car,Front,343,8
